filename,label,top,left,width,height
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1290,2616,481,301
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1319,2234,108,100
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1382,2175,288,199
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1365,2090,174,140
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1365,1773,252,205
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1361,1599,161,123
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1328,1710,107,72
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1348,2036,135,113
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1325,2005,89,79
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1315,1893,54,46
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000079.jpg,rear,1322,1954,38,34
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,front,1366,238,469,289
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,front,1356,990,211,157
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1420,2442,825,491
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1292,2784,619,413
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1394,2217,326,218
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1376,1800,241,194
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1374,1603,165,124
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1336,1667,141,78
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1376,2117,185,149
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1359,2056,136,111
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1329,2030,91,82
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1331,2279,115,102
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000080.jpg,rear,1325,1910,54,42
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,front,1420,1403,92,84
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,front,1415,1601,40,35
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,front,1421,1549,32,27
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,front,1389,1487,46,58
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,front,1382,1562,36,51
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1466,2442,1013,577
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1482,2211,393,286
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1473,1987,219,164
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1448,1619,218,180
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1456,1938,164,142
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000099.jpg,rear,1420,1867,146,139
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,front,1412,1397,106,98
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,front,1380,1493,46,58
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,front,1413,1556,31,27
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,front,1408,1609,41,35
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,front,1373,1569,40,50
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1504,2534,1307,679
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1502,2246,449,311
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1451,1605,236,190
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1477,2010,240,177
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1454,1948,185,153
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000100.jpg,rear,1414,1878,159,150
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,front,1334,1428,191,175
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,front,1318,1753,45,39
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,front,1326,1696,36,32
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,front,1293,1629,51,63
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,front,1287,1709,44,54
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,rear,1466,2682,1047,607
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,rear,1384,1682,367,289
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,rear,1408,2306,409,277
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,rear,1382,2193,287,212
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000104.jpg,rear,1324,2067,205,192
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,front,1306,456,923,649
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,front,1286,1664,53,65
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,front,1321,1735,36,34
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,front,1312,1794,45,39
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,front,1279,1741,50,62
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,rear,1392,1626,675,539
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,rear,1440,2708,981,563
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,rear,1369,2409,472,337
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,rear,1373,2332,264,231
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000108.jpg,rear,1304,2179,282,240
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,front,1292,1781,44,41
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,front,1300,1720,37,33
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,front,1258,1722,58,62
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,front,1266,1648,55,66
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,rear,1440,2854,1235,713
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,rear,1386,1540,891,707
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,rear,1352,2466,553,389
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,rear,1352,2367,308,263
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000110.jpg,rear,1276,2192,296,256
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,front,1275,1643,55,68
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,front,1310,1715,35,32
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,front,1268,1716,55,63
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,front,1301,1776,44,41
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,rear,1456,2926,1319,807
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,rear,1402,1504,985,767
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,rear,1360,2483,607,407
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,rear,1360,2372,350,282
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000112.jpg,rear,1288,2191,317,260
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,front,1344,1534,92,67
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,front,1289,1516,98,103
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,front,1285,1652,84,92
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,front,1318,1762,50,48
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,rear,1420,1488,1021,781
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,rear,1480,2954,1275,783
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,rear,1374,2489,617,408
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,rear,1381,2369,310,265
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000131.jpg,rear,1302,2179,296,264
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,front,1343,1499,97,77
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,front,1287,1492,106,99
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,front,1288,1644,85,88
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,front,1317,1759,53,49
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,rear,1418,1478,1041,785
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,rear,1482,2954,1321,799
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,rear,1380,2496,621,418
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,rear,1380,2361,365,268
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000132.jpg,rear,1305,2177,302,259
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,front,1346,1458,105,82
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,front,1285,1469,110,112
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,front,1287,1630,93,96
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,front,1317,1758,51,49
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,rear,1424,1468,1061,737
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,rear,1380,2501,631,418
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,rear,1378,2358,330,254
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,rear,1304,2181,302,249
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000133.jpg,rear,1355,1676,122,81
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,front,1345,1419,116,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,front,1280,1436,128,124
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,front,1285,1618,100,101
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,front,1316,1758,50,51
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,rear,1420,1454,1099,785
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,rear,1380,2496,645,417
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,rear,1354,1685,101,75
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,rear,1377,2358,297,252
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000134.jpg,rear,1303,2181,301,251
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,front,1327,1766,57,51
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1434,1536,1031,743
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1416,2377,473,306
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1373,2219,250,215
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1343,1796,145,116
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1329,2020,157,130
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000163.jpg,rear,1364,1981,62,58
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,front,1324,1768,55,50
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1428,1578,973,739
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1413,2357,419,272
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1369,2191,234,187
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1341,1802,134,108
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1327,2015,149,123
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000164.jpg,rear,1362,1977,74,64
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,front,1345,1524,87,46
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,front,1326,1771,56,51
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1420,1626,901,705
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1411,2332,386,262
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1398,1768,280,201
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1341,1810,129,92
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1323,2015,143,116
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1370,2166,227,181
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1320,1917,38,35
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000165.jpg,rear,1315,1852,35,28
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,front,1341,1550,69,51
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,front,1320,1776,59,53
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1414,1670,825,661
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1391,1774,258,176
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1397,2297,361,240
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1361,2152,215,160
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1334,1819,119,93
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000166.jpg,rear,1321,2012,132,107
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,front,1339,1478,82,56
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,front,1325,1577,85,77
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,front,1336,1704,84,66
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,front,1324,1736,69,72
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1470,2682,989,585
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1415,2268,350,237
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1373,2193,239,193
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1389,1790,298,235
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1314,1842,68,60
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1304,1957,84,80
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000190.jpg,rear,1303,1899,35,31
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,front,1333,1463,89,63
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,front,1318,1574,84,83
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,front,1329,1707,92,68
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,front,1316,1734,78,72
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,front,1323,1556,62,52
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1474,2770,1135,665
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1410,2312,387,255
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1365,2229,254,206
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1381,1805,312,255
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1319,2037,79,65
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000191.jpg,rear,1294,1964,81,82
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,front,1315,1677,103,81
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,front,1309,1506,110,95
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,front,1333,1338,118,78
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,front,1319,1450,73,68
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1420,2568,779,475
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1360,2380,423,305
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1384,1764,525,427
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1296,2035,66,61
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1272,1945,74,76
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000196.jpg,rear,1288,1841,61,53
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,front,1309,1651,111,88
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,front,1298,1682,102,86
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,front,1303,1471,115,106
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,front,1316,1389,91,78
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,front,1326,1282,135,95
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1396,1694,761,611
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1436,2786,1173,659
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1356,2466,589,389
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1285,2019,60,55
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1265,1926,69,71
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1279,1852,61,53
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000199.jpg,rear,1286,1818,42,38
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,front,1348,1185,104,86
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,front,1342,1264,137,85
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,front,1330,1365,104,84
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,front,1316,1457,120,106
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,front,1322,1642,106,92
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,rear,1418,1634,1015,755
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000204.jpg,rear,1367,2550,685,459
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1347,1168,107,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1339,1267,134,97
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1329,1364,106,80
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1314,1456,121,108
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1319,1643,115,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,front,1308,1677,105,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,rear,1434,1622,1063,765
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,rear,1368,2558,695,445
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000205.jpg,rear,1292,1824,41,35
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1360,1088,127,98
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1345,1263,136,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1333,1367,100,83
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1319,1455,125,107
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1325,1643,116,88
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1312,1683,97,91
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,front,1299,1664,51,43
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,rear,1426,1622,1051,749
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,rear,1368,2558,713,461
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,rear,1297,1880,104,82
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000214.jpg,rear,1282,1831,58,60
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,front,1316,1453,124,107
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,front,1325,1645,110,84
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,front,1312,1526,98,87
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,front,1311,1681,103,90
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,rear,1378,1138,435,291
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,rear,1432,1612,1065,735
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,rear,1372,2564,701,453
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,rear,1296,1838,71,65
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000233.jpg,rear,1291,1816,34,35
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1430,358,295,207
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1325,1641,116,88
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1312,1673,107,89
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1304,1610,51,41
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1312,1522,101,87
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,front,1317,1462,115,101
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,rear,1420,642,783,481
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,rear,1378,1154,419,303
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,rear,1424,1626,1053,753
./dlib_front_and_rear_vehicles_v1\la_hill_st/la_hill_st_000247.jpg,rear,1370,2558,709,459
